lon,lat
11.3536345358484,55.396806865594705
11.353636424000001,55.396854538
12.440447906745947,55.66927299820733
9.90203947203555,57.054188101033
12.287274532822275,55.942241224369134
12.264405121010098,55.9143449747863
8.64744152873755,56.3463091151789
12.390665394777427,55.66438588233978
12.5631053039255,55.679846451528505
12.5674266346887,55.67623497147179
12.566326940646,55.675307626267525
10.39234500821278,55.51124177516797
9.45969261562145,55.175466468041726
9.904735520482065,56.15660303458571
12.5165910949877,55.89019431033922
12.455596547952599,55.740036561792294
12.453545952592302,55.715375823859205
12.546144698704655,55.67382435512136
11.58924132585525,55.59992297490439
12.579547874000001,55.674924176000005
12.517943417653461,55.909899475984275
9.434109298619427,55.11655962741126
8.37306021171751,55.62513861077782
9.889415470267293,57.01330519130292
12.506774262,55.79371479
10.6311748655779,55.03932788036765
9.442619800567623,56.29362869262695
9.88935746755036,57.013222669401294
10.360866705,55.36928402
9.729753853753213,55.49626752454786
12.581007093031626,55.68122441238887
12.394144519801488,55.66683860912684
12.418783612959773,55.71540302231123
12.390335566170053,55.66458194560132
12.289582157973198,55.6600659806281
10.388180064037432,55.40165503509346
12.5386098750624,55.647273938526496
10.1792901691515,56.132877250085585
10.427105267842599,55.41711934407553
10.106338307023176,57.00160119577448
12.36453396309139,55.61561075415492
12.5376347142136,55.813057163216804
12.431268129161444,55.7439974041125
11.826411785119975,55.471008388991855
11.962038646000002,55.756106394
9.923799075,57.05837564
12.1900635713683,55.7664141882193
8.474318308192371,55.485345942079455
12.364390752119,55.6759316367805
12.422955002378185,55.71508144761776
12.5857837510343,55.6991092849232
8.489487717015056,55.473263200584185
8.400783944704589,55.50893620407471
8.986916138002504,56.09975485955007
9.549692446365954,56.16590243461543
9.490887339922272,55.24868924305906
9.490893264295,55.248763426238206
11.356077950223668,55.40814980491915
9.54096382174118,55.701564290238046
12.491081815266119,55.68651978658984
12.42060751834018,55.67893208167268
12.420543669526971,55.711409869643546
12.422891479586214,55.715081562373655
12.4961939725,55.7031278625
9.40529356729001,56.449688579542595
12.415751894536823,55.65188230080994
9.403754044245943,56.4496458594172
12.11366815145992,55.256123982743844
8.94554232,57.03465282
9.71171293,55.56882541
10.17583738130688,56.166645256384776
9.156396389007297,55.708242058752354
9.15646076202366,55.708279609678605
12.284376451470132,55.659598145219746
12.28287712,55.65753261
12.2825841903687,55.654842376709006
12.418278712393198,55.618782476524686
12.189964270219187,55.77061137184503
11.331519337609322,55.41598527703319
8.4919987127222,55.4842870504464
8.492057219262627,55.48438632346952
12.18140220189534,55.49560736146629
10.09312248,56.072594635
12.60394704,55.67097469
12.60394591,55.67095828
12.517209814153366,55.74863148947414
12.518189170264757,55.74908698908984
9.23651552635132,55.846558993571996
10.374670680830613,55.399551200499275
9.062178558669984,56.554382254835204
9.07851886935532,56.5532064205036
12.344375788333332,55.98982517666666
12.522496890183067,55.733689511541904
12.018498456242225,55.985484798525526
12.432742371456714,55.70209867379164
12.518014144152401,55.748873124830396
12.417153194355313,55.69429122571264
10.215057958848776,56.0577291052323
10.870765305345069,56.41399299514973
12.4827871322632,55.9597244262695
12.4827871322632,55.9597244262695
10.88059102673898,56.41784600318078
11.8914353514289,55.480853837589024
9.16971938,57.04740388
11.944923210655926,55.3245441561556
9.232846936730468,57.001072424585935
10.8124685720732,56.3156078349325
10.00056401596001,57.4403182432205
12.5308204025,55.6948743375
12.273481386666667,56.00066029666666
12.193491829151226,55.76801666939964
9.227721858397123,54.930408137105395
12.4666610708275,55.68603361674895
12.4666208333626,55.68592975538029
12.559786796569847,55.68764114379886
9.3451501525,55.0704663125
12.024061325,54.99945742
12.024048464250646,54.999415442446896
10.6286407823665,55.07214405703373
8.69383239746094,56.9534683227539
11.96360937875,54.74213064125
10.17943541519345,56.132825624663354
10.89018166065218,56.411855220794656
10.892283300999999,56.412991782000006
9.945579338073728,55.991188049316385
8.41617094,55.50538427
12.358711748315852,55.653164860135654
9.471368779165394,55.52880991494531
9.475393213073133,55.5248892822495
10.35354045,55.42362316
12.416448476,55.743984217000005
10.27462601268796,56.21567503510744
12.5814390159499,55.6691116113204
12.5762977262114,55.6716653841674
9.84404363,55.87898251
9.48552212910274,55.52212355446567
11.74578007,55.612505035
9.946400874999998,57.0575105475
9.982471805065872,56.05658654496076
10.55462366831026,55.03785229452205
12.49657287,55.90297941
9.94562373602685,55.99125063895311
8.380468183333333,56.02228501
10.466338294,55.306469486000005
12.613003043529694,56.037395439921205
12.430853065071256,55.6648272218165
9.96503789,57.26373248
9.406917992814012,56.45135574518624
12.52652531,55.664933185
12.52649419,55.66493525
10.236306296870751,56.240520628428385
10.191471891148199,56.19705387604513
10.2398107975,56.236057295
11.926073242795987,54.713455833879024
9.930615905,57.022899455
9.498729063654787,55.65643151685156
10.342344009306633,55.4048247300651
10.341262068999999,55.40244635000001
10.159562341868847,56.4453872758895
12.1818742752075,55.467958450317404
12.181884765625,55.4679756164551
10.531051165365703,57.448142733514615
9.66943187713623,56.37923355102539
9.819153112394359,54.918491429962046
12.586126746028139,55.60817239796406
9.818037188333333,54.921731975
12.524796632563833,55.657083433754174
12.364707612589838,55.6416379135534
10.342355981232918,55.40490101957682
10.342342225,55.4049620925
11.963659018,55.751812746000006
9.376365505386119,56.44382571228285
9.39330005645752,56.46061706542971
9.819217125729166,54.897769949528
11.784408688545199,55.46191871166229
10.40148406289518,55.39499703329058
12.104167463838602,55.66410802950836
12.042931778015795,55.45093095458998
9.46360752118216,55.254239608810146
12.500410972282788,55.940101473415396
12.499922178619098,55.93909252054689
9.954559208684481,57.03088167341951
9.944098060950637,56.0794484205544
10.15162065970655,56.166809466098854
9.463441051582807,55.2543013545121
12.1885084996908,55.654792465818005
12.196688950209534,56.01781898270024
12.5061581107705,55.94530746850828
12.505859375,55.9452438354492
10.374637726781948,55.399619446483385
10.374476138061679,55.39916408071458
12.525497708004409,55.99706485008767
12.5430417040272,55.7043796175001
12.443014056688918,55.642570375853396
12.53834545,55.68158118
11.111552983056724,55.664224787615225
12.411250292,55.653623974000006
12.098090405999999,55.629068608000004
9.46358945082511,55.4954367806306
12.525825594,55.759701522
12.51450035893763,55.68385837473353
12.5451919475,55.70809027750001
12.509267618095233,55.74395668285714
12.57066263,55.677224
12.57462393,55.6786375
12.57623713,55.678725555
12.578835085,55.6801486625
12.57591873,55.68122365
12.573609009999998,55.682825185
12.57877132045794,55.68399454414556
12.575238130881864,55.68918903341609
12.566395865185713,55.693568776197566
12.561947519852874,55.699386069211556
12.5625624541601,55.705959995884456
12.561181130322824,55.709467731289905
12.555804058772733,55.72076485103141
12.552810540255905,55.72546564971133
12.546091673886734,55.73215858463754
12.536614138026,55.741530755369475
12.531194544617026,55.74640539877848
12.565250914826994,55.66906339854189
12.550943339150665,55.6640699781172
12.509677724689471,55.66380356772496
12.505755220926284,55.66397931671634
12.495261928813276,55.66307938321667
12.474397520980213,55.66443832063608
12.448111593521302,55.66486123858515
12.403099215,55.66358140625
12.385982522,55.661602202
12.372493807142856,55.66009183857143
12.35302176333333,55.6579692525
12.26972933,55.64780456
12.26801356614,55.64294865186965
12.489477831171088,55.76500965478846
12.267063356798387,55.63647083426918
12.27537458,55.63490493000001
12.256051888,55.636644418
12.4879089280531,55.775699385939404
12.257516498085973,55.64525958763441
12.4731857624728,55.7756480131918
12.270296242582981,55.644798350571136
12.4792278662814,55.77722971886929
12.280784559285715,55.650093110714295
12.291222217859113,55.6512158156596
12.47716813351834,55.77340947961928
12.496361874553536,55.767352853139364
12.49365102209133,55.764596015048866
12.495342661819686,55.77114903829107
12.500911007098678,55.76658593553709
12.48561163355118,55.774106910761006
12.474792550587097,55.792789612651454
12.461671456107858,55.77513902723878
12.515772098724812,55.66129782075461
12.53869853,55.66334347000001
12.54453104412259,55.66303887770964
12.554822395840814,55.6644671568853
12.417655895884707,55.76262939046926
12.412337471040699,55.76261580919871
12.409945612690127,55.76375678084915
12.409584521911762,55.765442972447254
12.411099390972414,55.76944263708135
12.4312335787271,55.798956774560295
12.404944733666401,55.7732385162697
12.383199455258286,55.80685692201509
12.448955279877175,55.819215879863684
12.490537256022774,55.76959067109532
12.487277864964948,55.77791477896813
12.480620835748882,55.77612555961631
12.47060927,55.777636755
12.45618699,55.766418627777774
12.50088233385564,55.76829885423493
12.48223621794662,55.79612489278848
